0, 44.736, 0, 0, 0, 0, 0, 0, 0, 9.078, 0, 9.285, 0, 0, 0, 0, 0, 0, 0, 0, 16.081, 0, 16.927, 2.615, 13.561, 0, 0, 0, 4.453, 6.26, 8.065, 0, 0, 5.894, 0, 0, 0, 0, 0, 0, 7, 3.99, 2.72, 0, 4.877, 0, 0, 0, 6.785, 1.316, 0, 0, 0, 2.492, 0, 0, 5.184, 1.316, 0, 0, 5.014
0, 44.736, 6.802, 0, 0, 0, 0, 3.058, 0, 0, 0, 9.285, 18.006, 0, 21.53, 15.538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.604, 1.645, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.973, 0, 0, 0, 2.72, 0, 4.877, 0, 0, 0, 0, 0, 0, 0, 0, 2.492, 4.737, 1.316, 0, 0, 0, 0, 0
0, 44.736, 6.802, 0, 0, 0, 0, 0, 0, 0, 0, 9.285, 18.006, 0, 21.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 6.802, 15.466, 0, 23.583, 0, 0, 0, 0, 0, 0, 18.006, 0, 21.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.453, 0, 8.065, 0, 5.355, 5.894, 0, 0, 4.545, 0, 0, 0, 0, 3.99, 0, 0, 0, 0, 0, 4.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 8.964, 0, 0, 0, 0, 9.078, 0, 0, 0, 6.319, 0, 15.538, 0, 0, 0, 0, 0, 0, 16.927, 2.615, 0, 14.678, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.973, 0, 0, 3.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.492, 0, 0, 5.184, 0, 0, 1.178, 0
0, 0, 6.802, 15.466, 0, 23.583, 0, 3.058, 5.426, 0, 14.877, 9.285, 18.006, 0, 0, 15.538, 6.015, 9.671, 11.732, 0, 0, 0, 0, 0, 0, 14.678, 0, 0, 0, 0, 0, 18.237, 0, 5.894, 0, 0, 0, 0, 4.973, 0, 0, 0, 0, 2.586, 0, 0, 0, 0, 0, 0, 3.957, 0, 0, 2.492, 0, 1.316, 5.184, 0, 0, 0, 0
0, 44.736, 6.802, 15.466, 0, 23.583, 0, 3.058, 5.426, 0, 0, 0, 18.006, 0, 21.53, 15.538, 0, 0, 0, 13.146, 0, 0, 0, 0, 13.561, 14.678, 0, 0, 0, 6.26, 0, 0, 5.355, 5.894, 0, 0, 4.545, 17.019, 4.973, 0, 7, 0, 0, 0, 4.877, 0, 0, 4.029, 0, 0, 3.957, 0, 0, 0, 0, 1.316, 0, 0, 0, 0, 0
0, 0, 0, 15.466, 8.964, 23.583, 0, 0, 0, 0, 14.877, 0, 0, 6.319, 0, 15.538, 6.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.355, 0, 0, 0, 0, 0, 0, 0, 7, 3.99, 0, 0, 4.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.316, 5.184, 0, 0, 1.178, 5.014
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15.538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.188, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 15.466, 8.964, 0, 0, 0, 0, 0, 0, 0, 18.006, 0, 0, 15.538, 0, 9.671, 0, 0, 0, 19.7, 0, 0, 0, 14.678, 0, 0, 4.453, 0, 0, 0, 0, 0, 6.265, 0, 0, 0, 0, 9.296, 7, 0, 0, 2.586, 0, 0, 0, 0, 0, 2.648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 6.802, 0, 8.964, 0, 0, 0, 0, 0, 14.877, 0, 18.006, 6.319, 21.53, 15.538, 0, 0, 0, 0, 0, 0, 0, 0, 13.561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.265, 0, 0, 0, 4.973, 9.296, 0, 0, 0, 0, 0, 0, 0, 4.029, 6.785, 0, 0, 0, 0, 0, 0, 0, 0, 1.316, 0, 0, 0
0, 0, 0, 0, 0, 23.583, 0, 0, 0, 0, 14.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.081, 0, 0, 0, 0, 0, 0, 1.645, 4.453, 0, 8.065, 18.237, 0, 0, 0, 6.371, 4.545, 0, 0, 0, 0, 0, 0, 2.586, 4.877, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21.53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.029, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 5.426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 15.466, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.648, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.615, 0, 0, 11.604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.316, 0, 0, 0
0, 0, 6.802, 15.466, 8.964, 0, 0, 0, 5.426, 0, 14.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.081, 19.7, 0, 2.615, 13.561, 14.678, 11.604, 1.645, 0, 6.26, 8.065, 0, 0, 5.894, 0, 0, 0, 0, 4.973, 9.296, 0, 0, 0, 0, 0, 0, 0, 4.029, 6.785, 0, 3.957, 0, 0, 0, 0, 0, 0, 1.316, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 5.426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.371, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 3.957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
76.4, 0, 0, 0, 0, 23.583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.561, 0, 0, 0, 0, 6.26, 0, 0, 0, 0, 0, 0, 0, 45.298, 0, 0, 0, 0, 0, 0, 0, 32.63, 46.123, 0, 0, 0, 0, 3.188, 11.002, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 3.058, 0, 0, 14.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.065, 0, 0, 0, 0, 10, 0, 0, 13.82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 15.466, 0, 0, 0, 0, 0, 9.078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16.927, 0, 0, 14.678, 0, 0, 0, 6.26, 0, 0, 0, 0, 6.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.188, 0, 2.492, 0, 0, 0, 0, 0, 0, 0
0, 4.937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18.237, 0, 0, 0, 0, 12.673, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 6.802, 0, 0, 0, 0, 0, 5.426, 0, 0, 0, 0, 0, 21.53, 0, 0, 0, 0, 13.146, 0, 0, 0, 0, 0, 0, 11.604, 0, 0, 6.26, 0, 18.237, 0, 0, 0, 6.371, 0, 17.019, 0, 0, 0, 0, 2.72, 0, 0, 0, 0, 4.029, 0, 0, 3.957, 0, 0, 0, 0, 0, 0, 1.316, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 3.058, 0, 0, 0, 0, 18.006, 0, 0, 0, 0, 9.671, 0, 0, 0, 0, 16.927, 0, 13.561, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.545, 0, 0, 0, 0, 0, 2.72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.492, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 3.058, 0, 0, 0, 0, 0, 6.319, 0, 15.538, 0, 0, 11.732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.492, 0, 1.316, 5.184, 0, 1, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.146, 0, 19.7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.586, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 8.964, 0, 0, 0, 0, 0, 0, 9.285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.785, 0, 3.957, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 23.583, 0, 0, 0, 0, 14.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11.604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.737, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 23.583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32.63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 23.583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.188, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 5.426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17.728, 27.285, 0, 0, 0, 0, 18.237, 0, 0, 0, 0, 0, 0, 0, 9.296, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 6.802, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.586, 4.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.894, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14.877, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.265, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.184, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.015, 0, 0, 13.146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.184, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73.522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.184, 0, 1, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 65.752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.319, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.014
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.492, 0, 0, 0, 0, 0, 1.178, 0
